# CREATED BY GENE DIAGNOSTICS TOOL on Sun Nov 18 23:21:34 2018
# diag: nrgsummary, run(s): act, time window: 0-9(1 steps), species: ions
# normalization: R_0
#
#  t          G_tot       Q_tot       P_tot     
  4.4789E+00 -4.1634E-15  1.7256E+03 -4.2221E+00
  4.4841E+00  1.6330E-15  1.7221E+03 -4.4853E+00
  4.4893E+00  1.5309E-15  1.7184E+03 -4.8787E+00
  4.4945E+00 -3.2814E-15  1.7149E+03 -5.3707E+00
  4.4996E+00  1.7738E-15  1.7114E+03 -5.9525E+00
  4.5048E+00  2.3328E-15  1.7080E+03 -6.5434E+00
  4.5100E+00 -8.2984E-15  1.7048E+03 -7.0509E+00
  4.5152E+00 -4.2117E-15  1.7016E+03 -7.4325E+00
  4.5204E+00 -2.0570E-15  1.6984E+03 -7.6696E+00
  4.5256E+00  5.4717E-15  1.6950E+03 -7.6734E+00
  4.5308E+00  8.6211E-16  1.6917E+03 -7.5195E+00
  4.5360E+00 -5.3467E-15  1.6885E+03 -7.3600E+00
  4.5411E+00  2.4752E-15  1.6853E+03 -7.2058E+00
  4.5463E+00 -3.8869E-15  1.6821E+03 -7.0707E+00
  4.5515E+00  1.9061E-15  1.6790E+03 -6.9360E+00
  4.5567E+00  1.4934E-15  1.6760E+03 -6.8501E+00
  4.5619E+00  2.7752E-15  1.6731E+03 -6.8005E+00
  4.5671E+00  2.1954E-15  1.6702E+03 -6.7822E+00
  4.5724E+00  3.9570E-15  1.6674E+03 -6.8019E+00
  4.5779E+00  4.4157E-16  1.6643E+03 -6.8733E+00
  4.5833E+00 -4.9563E-16  1.6613E+03 -6.9806E+00
  4.5888E+00 -5.9266E-15  1.6579E+03 -7.0965E+00
  4.5942E+00 -4.7832E-15  1.6547E+03 -7.1931E+00
  4.5997E+00 -1.9515E-16  1.6515E+03 -7.3344E+00
  4.6051E+00  1.7034E-15  1.6482E+03 -7.4778E+00
  4.6106E+00  1.1869E-15  1.6448E+03 -7.5917E+00
  4.6160E+00 -2.8712E-15  1.6414E+03 -7.6835E+00
  4.6214E+00  1.0766E-16  1.6382E+03 -7.8587E+00
