# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jan  4 16:43:02 2019
# diag: spectra, run(s): act, time window: 0-2571.449(620 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xliotas05/ITGa_NL/omt1/
# normalization: L_ref=1.65m
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  1.0500E+00  2.2713E-05
  1.1000E+00  1.9385E-05
  1.1500E+00  1.5894E-05
  1.2000E+00  1.3705E-05
  1.2500E+00  1.1693E-05
  1.3000E+00  9.5557E-06
  1.3500E+00  8.1013E-06
  1.4000E+00  7.2463E-06
  1.4500E+00  6.0246E-06
  1.5000E+00  5.2344E-06
  1.5500E+00  4.6513E-06
  1.6000E+00  4.0421E-06
  1.6500E+00  3.4247E-06
  1.7000E+00  2.9904E-06
  1.7500E+00  2.6806E-06
  1.8000E+00  2.3476E-06
  1.8500E+00  2.0886E-06
  1.9000E+00  1.7695E-06
  1.9500E+00  1.5548E-06
  2.0000E+00  1.4196E-06
  2.0500E+00  1.2646E-06
  2.1000E+00  1.1500E-06
  2.1500E+00  9.9293E-07
  2.2000E+00  9.0618E-07
  2.2500E+00  8.0326E-07
  2.3000E+00  7.2007E-07
  2.3500E+00  6.5297E-07
  2.4000E+00  5.8531E-07
  2.4500E+00  5.2846E-07
  2.5000E+00  4.8557E-07
  2.5500E+00  4.4479E-07
  2.6000E+00  4.0360E-07
  2.6500E+00  3.7430E-07
  2.7000E+00  3.4109E-07
  2.7500E+00  3.1644E-07
  2.8000E+00  2.8497E-07
  2.8500E+00  2.6667E-07
  2.9000E+00  2.4365E-07
  2.9500E+00  2.2995E-07
  3.0000E+00  2.2025E-07
  3.0500E+00  1.9934E-07
  3.1000E+00  1.8887E-07
  3.1500E+00  1.7851E-07


# kxind = 10, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  8.0989E-02
  5.0000E-02  1.2704E-03
  1.0000E-01  1.0871E-03
  1.5000E-01  1.4534E-03
  2.0000E-01  1.5104E-03
  2.5000E-01  2.0198E-03
  3.0000E-01  1.1527E-03
  3.5000E-01  7.9436E-04
  4.0000E-01  5.4157E-04
  4.5000E-01  3.7302E-04
  5.0000E-01  2.7487E-04
  5.5000E-01  2.2949E-04
  6.0000E-01  1.6636E-04
  6.5000E-01  1.3040E-04
  7.0000E-01  1.0055E-04
  7.5000E-01  7.8344E-05
  8.0000E-01  6.3245E-05
  8.5000E-01  5.0142E-05
  9.0000E-01  4.1010E-05
  9.5000E-01  3.4140E-05
  1.0000E+00  2.7881E-05
  1.0500E+00  2.3020E-05
  1.1000E+00  1.9185E-05
  1.1500E+00  1.5306E-05
  1.2000E+00  1.3997E-05
  1.2500E+00  1.1555E-05
  1.3000E+00  9.7852E-06
  1.3500E+00  7.9092E-06
  1.4000E+00  7.1868E-06
  1.4500E+00  6.1860E-06
  1.5000E+00  5.2775E-06
  1.5500E+00  4.5102E-06
  1.6000E+00  3.9498E-06
  1.6500E+00  3.4715E-06
  1.7000E+00  2.9277E-06
  1.7500E+00  2.6000E-06
  1.8000E+00  2.3207E-06
  1.8500E+00  2.0613E-06
  1.9000E+00  1.7982E-06
  1.9500E+00  1.6046E-06
  2.0000E+00  1.4324E-06
  2.0500E+00  1.2540E-06
  2.1000E+00  1.1057E-06
  2.1500E+00  9.9983E-07
  2.2000E+00  8.7404E-07
  2.2500E+00  8.1146E-07
  2.3000E+00  7.3593E-07
  2.3500E+00  6.3504E-07
  2.4000E+00  6.0330E-07
  2.4500E+00  5.5238E-07
  2.5000E+00  4.9107E-07
  2.5500E+00  4.3581E-07
  2.6000E+00  4.0454E-07
  2.6500E+00  3.8271E-07
  2.7000E+00  3.4341E-07
  2.7500E+00  3.1051E-07
  2.8000E+00  2.8748E-07
  2.8500E+00  2.6536E-07
  2.9000E+00  2.4591E-07
  2.9500E+00  2.2877E-07
  3.0000E+00  2.1410E-07
  3.0500E+00  2.0293E-07
  3.1000E+00  1.8917E-07
  3.1500E+00  1.7474E-07


# kxind = 11, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  3.2861E-02
  5.0000E-02  1.1856E-03
  1.0000E-01  1.2066E-03
  1.5000E-01  1.7685E-03
  2.0000E-01  1.6688E-03
  2.5000E-01  1.6339E-03
  3.0000E-01  1.0415E-03
  3.5000E-01  7.4588E-04
  4.0000E-01  5.6009E-04
  4.5000E-01  3.8705E-04
  5.0000E-01  3.0347E-04
  5.5000E-01  2.3102E-04
  6.0000E-01  1.5865E-04
  6.5000E-01  1.2983E-04
  7.0000E-01  9.4964E-05
  7.5000E-01  8.1036E-05
  8.0000E-01  6.2781E-05
  8.5000E-01  5.1313E-05
  9.0000E-01  4.1518E-05
  9.5000E-01  3.2992E-05
  1.0000E+00  2.7674E-05
  1.0500E+00  2.2047E-05
  1.1000E+00  1.8909E-05
  1.1500E+00  1.5218E-05
  1.2000E+00  1.3110E-05
  1.2500E+00  1.1175E-05
  1.3000E+00  9.7004E-06
  1.3500E+00  8.2676E-06
  1.4000E+00  6.7677E-06
  1.4500E+00  6.0710E-06
