# CREATED BY GENE DIAGNOSTICS TOOL on Fri Jan  4 14:25:10 2019
# diag: spectra, run(s): act, time window: 0-3247.258(632 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt1_b/
# normalization: L_T,ions=5.4832m
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
#  ky         phi       
  0.0000E+00  2.5436E+00
  5.0000E-02  4.8083E-04
  1.0000E-01  5.6545E-04
  1.5000E-01  9.1433E-04
  2.0000E-01  8.2654E-04
  2.5000E-01  6.3681E-04
  3.0000E-01  4.6496E-04
  3.5000E-01  3.6638E-04
  4.0000E-01  2.7097E-04
  4.5000E-01  2.3125E-04
  5.0000E-01  1.6683E-04
  5.5000E-01  1.4487E-04
  6.0000E-01  1.0885E-04
  6.5000E-01  8.7769E-05
  7.0000E-01  7.2872E-05
  7.5000E-01  5.6421E-05
  8.0000E-01  4.2969E-05
  8.5000E-01  3.5923E-05
  9.0000E-01  2.7598E-05
  9.5000E-01  2.2870E-05
  1.0000E+00  1.8250E-05
  1.0500E+00  1.5136E-05
  1.1000E+00  1.2350E-05
  1.1500E+00  1.0139E-05
  1.2000E+00  8.1505E-06
  1.2500E+00  7.2917E-06
  1.3000E+00  6.2349E-06
  1.3500E+00  5.2398E-06
  1.4000E+00  4.6439E-06
  1.4500E+00  4.0242E-06
  1.5000E+00  3.3981E-06
  1.5500E+00  3.0898E-06
  1.6000E+00  2.5536E-06
  1.6500E+00  2.4168E-06
  1.7000E+00  2.1107E-06
  1.7500E+00  1.8687E-06
  1.8000E+00  1.6783E-06
  1.8500E+00  1.4808E-06
  1.9000E+00  1.3500E-06
  1.9500E+00  1.1773E-06
  2.0000E+00  1.0777E-06
  2.0500E+00  9.9459E-07
  2.1000E+00  8.8578E-07
  2.1500E+00  7.9764E-07
  2.2000E+00  7.2395E-07
  2.2500E+00  6.7516E-07
  2.3000E+00  5.9156E-07
  2.3500E+00  5.7164E-07
  2.4000E+00  5.2397E-07
  2.4500E+00  4.7880E-07
  2.5000E+00  4.4373E-07
  2.5500E+00  4.0171E-07
  2.6000E+00  3.6541E-07
  2.6500E+00  3.4496E-07
  2.7000E+00  3.2244E-07
  2.7500E+00  2.9155E-07
  2.8000E+00  2.8169E-07
  2.8500E+00  2.5338E-07
  2.9000E+00  2.3073E-07
  2.9500E+00  2.1513E-07
  3.0000E+00  2.0440E-07
  3.0500E+00  1.9326E-07
  3.1000E+00  1.7466E-07
  3.1500E+00  1.6500E-07


# kxind = 7, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  9.9623E-01
  5.0000E-02  6.3050E-04
  1.0000E-01  5.0729E-04
  1.5000E-01  8.8933E-04
  2.0000E-01  7.2835E-04
  2.5000E-01  5.8522E-04
  3.0000E-01  4.9099E-04
  3.5000E-01  3.8446E-04
  4.0000E-01  2.6688E-04
  4.5000E-01  1.9506E-04
  5.0000E-01  1.8003E-04
  5.5000E-01  1.3471E-04
  6.0000E-01  1.0836E-04
  6.5000E-01  9.1703E-05
  7.0000E-01  7.3449E-05
  7.5000E-01  5.6882E-05
  8.0000E-01  4.2487E-05
  8.5000E-01  3.4062E-05
  9.0000E-01  2.8426E-05
  9.5000E-01  2.1764E-05
  1.0000E+00  1.7908E-05
  1.0500E+00  1.4429E-05
  1.1000E+00  1.1896E-05
  1.1500E+00  9.8919E-06
  1.2000E+00  8.7471E-06
  1.2500E+00  7.1982E-06
  1.3000E+00  6.0560E-06
  1.3500E+00  5.1073E-06
  1.4000E+00  4.5717E-06
  1.4500E+00  3.9145E-06
  1.5000E+00  3.2753E-06
  1.5500E+00  2.9827E-06
  1.6000E+00  2.6770E-06
  1.6500E+00  2.3016E-06
  1.7000E+00  2.0661E-06
  1.7500E+00  1.8791E-06
  1.8000E+00  1.6735E-06
  1.8500E+00  1.5084E-06
  1.9000E+00  1.3326E-06
  1.9500E+00  1.1777E-06
  2.0000E+00  1.0795E-06
  2.0500E+00  9.8680E-07
  2.1000E+00  8.8047E-07
  2.1500E+00  8.0560E-07
  2.2000E+00  7.1721E-07
  2.2500E+00  6.9337E-07
  2.3000E+00  6.1561E-07
  2.3500E+00  5.6200E-07
  2.4000E+00  5.0635E-07
  2.4500E+00  4.7138E-07
  2.5000E+00  4.3663E-07
  2.5500E+00  3.8785E-07
  2.6000E+00  3.6926E-07
  2.6500E+00  3.4877E-07
  2.7000E+00  3.1655E-07
  2.7500E+00  2.8448E-07
  2.8000E+00  2.7368E-07
  2.8500E+00  2.4151E-07
  2.9000E+00  2.3333E-07
  2.9500E+00  2.2361E-07
  3.0000E+00  2.0025E-07
  3.0500E+00  1.9015E-07
  3.1000E+00  1.6997E-07
  3.1500E+00  1.6455E-07


# kxind = 8, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  5.1028E-01
  5.0000E-02  5.7889E-04
  1.0000E-01  5.9925E-04
  1.5000E-01  8.7749E-04
  2.0000E-01  7.4572E-04
  2.5000E-01  6.1224E-04
  3.0000E-01  4.9906E-04
  3.5000E-01  3.8564E-04
  4.0000E-01  2.6554E-04
  4.5000E-01  1.8997E-04
  5.0000E-01  1.6907E-04
  5.5000E-01  1.3347E-04
  6.0000E-01  1.1128E-04
  6.5000E-01  9.6819E-05
  7.0000E-01  7.2448E-05
  7.5000E-01  5.2358E-05
  8.0000E-01  4.4732E-05
  8.5000E-01  3.5439E-05
  9.0000E-01  2.8283E-05
  9.5000E-01  2.2182E-05
  1.0000E+00  1.8013E-05
  1.0500E+00  1.4757E-05
  1.1000E+00  1.2548E-05
  1.1500E+00  9.8506E-06
  1.2000E+00  8.3749E-06
  1.2500E+00  7.0066E-06
  1.3000E+00  6.5568E-06
  1.3500E+00  5.0532E-06
  1.4000E+00  4.5222E-06
  1.4500E+00  4.0577E-06
  1.5000E+00  3.4474E-06
  1.5500E+00  2.9836E-06
  1.6000E+00  2.6801E-06
  1.6500E+00  2.4440E-06
  1.7000E+00  2.0472E-06
  1.7500E+00  1.8096E-06
  1.8000E+00  1.6154E-06
  1.8500E+00  1.4824E-06
  1.9000E+00  1.3424E-06
  1.9500E+00  1.2364E-06
  2.0000E+00  1.0428E-06
  2.0500E+00  1.0055E-06
  2.1000E+00  8.9798E-07
  2.1500E+00  8.0831E-07
  2.2000E+00  7.3640E-07
  2.2500E+00  6.7074E-07
  2.3000E+00  6.1443E-07
  2.3500E+00  5.5757E-07
  2.4000E+00  5.1019E-07
  2.4500E+00  4.6413E-07
  2.5000E+00  4.2601E-07
  2.5500E+00  4.0080E-07
  2.6000E+00  3.8369E-07
  2.6500E+00  3.4183E-07
  2.7000E+00  3.1902E-07
  2.7500E+00  2.8872E-07
  2.8000E+00  2.7661E-07
  2.8500E+00  2.4675E-07
  2.9000E+00  2.3232E-07
  2.9500E+00  2.0988E-07
  3.0000E+00  1.9566E-07
  3.0500E+00  1.9587E-07
  3.1000E+00  1.7918E-07
  3.1500E+00  1.6346E-07


# kxind = 9, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  3.1920E-01
  5.0000E-02  4.8434E-04
  1.0000E-01  6.8983E-04
  1.5000E-01  8.1747E-04
  2.0000E-01  8.8646E-04
  2.5000E-01  5.8090E-04
  3.0000E-01  4.3199E-04
  3.5000E-01  3.6112E-04
  4.0000E-01  2.5956E-04
  4.5000E-01  2.1910E-04
  5.0000E-01  1.6980E-04
  5.5000E-01  1.4675E-04
