# CREATED BY GENE DIAGNOSTICS TOOL on Mon Jan  7 11:54:54 2019
# diag: nrgsummary, run(s): act, time window: 0-1709.2536(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xsds025/ITGa_NL/omt3/
# normalization: L_T,ions
#
#  t          G_tot       Q_tot       P_tot     
  1.0127E+02  1.4369E-18  1.1184E+00 -4.6698E-04
  1.0157E+02 -1.0020E-18  1.1191E+00 -3.8436E-04
  1.0188E+02 -5.9198E-19  1.1194E+00 -4.8301E-04
  1.0218E+02  2.0898E-18  1.1198E+00 -8.0386E-04
  1.0249E+02 -3.3991E-18  1.1203E+00 -8.7499E-04
  1.0279E+02  1.1261E-18  1.1217E+00 -7.5460E-04
  1.0310E+02  3.1321E-18  1.1228E+00 -7.6860E-04
  1.0340E+02 -4.2423E-20  1.1237E+00 -9.2752E-04
  1.0371E+02 -1.5001E-18  1.1247E+00 -1.2330E-03
  1.0401E+02  4.9678E-19  1.1261E+00 -1.2576E-03
  1.0432E+02 -3.9971E-19  1.1277E+00 -1.4384E-03
  1.0462E+02  4.4892E-20  1.1289E+00 -1.4404E-03
  1.0493E+02 -1.0490E-18  1.1307E+00 -1.6624E-03
  1.0523E+02 -4.3456E-18  1.1323E+00 -1.8799E-03
  1.0554E+02 -7.7090E-19  1.1336E+00 -2.2061E-03
  1.0584E+02  1.1362E-19  1.1348E+00 -2.3883E-03
  1.0615E+02  8.9252E-19  1.1363E+00 -2.5779E-03
  1.0645E+02  3.1353E-19  1.1379E+00 -2.8523E-03
  1.0676E+02 -3.0303E-18  1.1390E+00 -3.0156E-03
  1.0706E+02  4.1550E-18  1.1406E+00 -2.9622E-03
  1.0738E+02  1.2509E-18  1.1419E+00 -3.1252E-03
  1.0770E+02 -1.5598E-18  1.1432E+00 -3.3730E-03
  1.0802E+02  2.9409E-18  1.1444E+00 -3.4897E-03
  1.0834E+02  1.3538E-18  1.1454E+00 -3.4251E-03
  1.0866E+02 -1.0347E-18  1.1467E+00 -3.1737E-03
