# CREATED BY GENE DIAGNOSTICS TOOL on Tue Feb 26 16:35:08 2019
# diag: nrgsummary, run(s): act, time window: 0-231.52833(1 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-0.8/ITGa_NL/omt10/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  6.2033E+00  1.4237E-17  2.4478E+01  4.4457E+00
  6.2182E+00  9.1024E-18  2.4496E+01  4.4679E+00
  6.2331E+00 -9.0378E-18  2.4541E+01  4.3770E+00
  6.2480E+00  1.1644E-18  2.4563E+01  4.3453E+00
  6.2629E+00  1.0624E-17  2.4737E+01  4.5104E+00
  6.2778E+00  3.1413E-17  2.4979E+01  4.7464E+00
  6.2927E+00  2.1557E-17  2.5025E+01  4.8683E+00
  6.3075E+00 -3.6367E-17  2.4794E+01  4.7353E+00
  6.3224E+00  7.5959E-18  2.4455E+01  4.3934E+00
  6.3373E+00  4.8075E-18  2.4250E+01  4.0730E+00
  6.3522E+00  2.7842E-18  2.4243E+01  3.9533E+00
  6.3671E+00  1.4842E-17  2.4351E+01  4.0560E+00
  6.3820E+00  1.4094E-17  2.4440E+01  4.2282E+00
  6.3969E+00  1.9814E-17  2.4566E+01  4.3527E+00
  6.4118E+00 -6.5738E-18  2.4679E+01  4.4403E+00
  6.4267E+00 -5.0904E-18  2.4787E+01  4.5500E+00
  6.4416E+00  1.1686E-17  2.4735E+01  4.5869E+00
  6.4565E+00  5.8299E-18  2.4526E+01  4.4744E+00
  6.4714E+00 -2.8612E-18  2.4401E+01  4.3242E+00
  6.4863E+00 -2.0949E-18  2.4285E+01  4.1837E+00
  6.5012E+00  2.2153E-17  2.4245E+01  4.0968E+00
  6.5161E+00 -1.4166E-17  2.4421E+01  4.1929E+00
  6.5310E+00  1.0943E-18  2.4595E+01  4.4048E+00
  6.5459E+00  4.7353E-18  2.4730E+01  4.5937E+00
  6.5608E+00 -5.7261E-18  2.4822E+01  4.6448E+00
  6.5757E+00 -1.2879E-17  2.5047E+01  4.5769E+00
  6.5906E+00  8.3009E-18  2.5084E+01  4.3722E+00
  6.6055E+00 -4.1553E-18  2.4972E+01  4.1753E+00
  6.6204E+00 -1.2548E-17  2.4816E+01  4.1186E+00
  6.6353E+00  5.0415E-18  2.4826E+01  4.2468E+00
  6.6502E+00 -4.8343E-18  2.4843E+01  4.4613E+00
  6.6651E+00 -5.8773E-18  2.4864E+01  4.5413E+00
  6.6800E+00  1.4240E-17  2.4730E+01  4.3486E+00
  6.6949E+00 -8.8072E-18  2.4704E+01  4.1137E+00
  6.7098E+00 -1.2076E-18  2.4653E+01  4.0410E+00
  6.7247E+00 -1.3103E-17  2.4592E+01  4.1252E+00
  6.7396E+00 -2.1929E-18  2.4704E+01  4.2066E+00
  6.7545E+00  2.9369E-17  2.4896E+01  4.2590E+00
  6.7694E+00 -6.0767E-18  2.5096E+01  4.3210E+00
  6.7843E+00 -5.6993E-18  2.5089E+01  4.3397E+00
  6.7992E+00  2.1785E-17  2.5248E+01  4.4070E+00
  6.8141E+00  6.2753E-18  2.5328E+01  4.4695E+00
  6.8290E+00  2.2855E-17  2.5338E+01  4.5629E+00
  6.8439E+00 -2.2583E-18  2.5332E+01  4.6630E+00
  6.8588E+00  2.3805E-17  2.5329E+01  4.7553E+00
  6.8737E+00 -1.4431E-17  2.5298E+01  4.8087E+00
  6.8886E+00 -7.8705E-18  2.5119E+01  4.7309E+00
  6.9035E+00 -2.0311E-17  2.4922E+01  4.5069E+00
  6.9184E+00 -2.5837E-17  2.4944E+01  4.2781E+00
  6.9333E+00 -1.8849E-18  2.5016E+01  4.1359E+00
  6.9482E+00  1.4138E-19  2.4985E+01  4.1089E+00
  6.9631E+00  5.1919E-18  2.4947E+01  4.1679E+00
  6.9780E+00  1.1111E-17  2.4846E+01  4.2219E+00
