# CREATED BY GENE DIAGNOSTICS TOOL on Fri Mar  1 16:16:56 2019
# diag: nrgsummary, run(s): act, time window: 0-753.41303(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt2_P/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  3.8137E+01  1.4546E-18  4.2440E+00  2.3889E-02
  3.8230E+01 -1.0725E-18  4.2249E+00  2.3855E-02
  3.8322E+01 -2.7413E-18  4.2066E+00  2.3426E-02
  3.8414E+01  1.7337E-18  4.1888E+00  2.2430E-02
  3.8506E+01  2.1314E-18  4.1714E+00  2.0878E-02
  3.8598E+01  7.6586E-19  4.1542E+00  1.9188E-02
  3.8690E+01 -4.0279E-19  4.1374E+00  1.7794E-02
  3.8783E+01  8.7649E-20  4.1213E+00  1.6817E-02
  3.8875E+01 -2.3798E-18  4.1059E+00  1.6004E-02
  3.8967E+01 -8.9494E-19  4.0911E+00  1.4953E-02
  3.9062E+01 -1.8804E-18  4.0761E+00  1.3684E-02
  3.9159E+01  3.8323E-18  4.0611E+00  1.2308E-02
  3.9256E+01 -1.3982E-19  4.0462E+00  1.0934E-02
  3.9353E+01 -1.5578E-19  4.0315E+00  9.7907E-03
  3.9450E+01  1.0306E-18  4.0170E+00  8.8438E-03
  3.9546E+01  2.4693E-18  4.0029E+00  8.2050E-03
  3.9643E+01  1.5464E-18  3.9892E+00  7.7993E-03
  3.9740E+01 -6.4098E-19  3.9758E+00  7.3498E-03
  3.9837E+01  5.1722E-19  3.9626E+00  6.8759E-03
  3.9934E+01  8.3248E-19  3.9496E+00  6.4500E-03
  4.0034E+01 -3.5173E-19  3.9361E+00  5.9220E-03
  4.0135E+01  1.2119E-18  3.9226E+00  5.2354E-03
  4.0237E+01 -1.7843E-19  3.9093E+00  4.5660E-03
  4.0339E+01  1.2241E-18  3.8960E+00  4.1341E-03
  4.0440E+01 -2.6984E-18  3.8828E+00  3.7418E-03
  4.0542E+01 -1.2380E-18  3.8697E+00  3.3281E-03
  4.0643E+01 -2.2087E-19  3.8569E+00  3.0816E-03
  4.0745E+01  2.2824E-18  3.8444E+00  3.2941E-03
  4.0847E+01  3.9522E-18  3.8322E+00  3.9461E-03
  4.0948E+01  2.9167E-18  3.8200E+00  4.6943E-03
  4.1050E+01 -1.8334E-18  3.8081E+00  5.2927E-03
  4.1152E+01 -1.3983E-18  3.7965E+00  5.5331E-03
  4.1253E+01 -1.4756E-18  3.7851E+00  5.4204E-03
  4.1355E+01  1.2501E-18  3.7738E+00  5.2832E-03
  4.1456E+01 -1.7012E-18  3.7623E+00  5.2415E-03
  4.1558E+01 -6.9174E-19  3.7508E+00  5.1688E-03
  4.1660E+01  4.4999E-19  3.7393E+00  4.9748E-03
  4.1761E+01  2.4761E-18  3.7276E+00  4.6698E-03
  4.1863E+01  1.6369E-18  3.7160E+00  4.4061E-03
  4.1965E+01  3.6621E-18  3.7043E+00  4.4073E-03
  4.2067E+01 -1.8784E-18  3.6924E+00  4.7384E-03
  4.2174E+01 -1.5128E-19  3.6796E+00  5.3804E-03
  4.2281E+01  1.5809E-18  3.6666E+00  6.2261E-03
  4.2387E+01  2.0720E-18  3.6533E+00  7.2403E-03
  4.2494E+01 -7.9833E-19  3.6400E+00  8.4527E-03
  4.2601E+01  8.0188E-19  3.6266E+00  9.6496E-03
  4.2708E+01 -1.8085E-18  3.6130E+00  1.0535E-02
  4.2814E+01  8.5795E-19  3.5993E+00  1.1162E-02
  4.2921E+01 -1.3791E-18  3.5855E+00  1.1615E-02
  4.3028E+01  1.3286E-18  3.5714E+00  1.1955E-02
  4.3134E+01 -5.5486E-20  3.5574E+00  1.2249E-02
  4.3241E+01 -8.8777E-19  3.5433E+00  1.2428E-02
  4.3348E+01  3.0299E-18  3.5292E+00  1.2408E-02
  4.3455E+01 -6.4991E-19  3.5151E+00  1.2101E-02
  4.3561E+01 -1.4556E-18  3.5010E+00  1.1650E-02
  4.3668E+01 -2.2877E-19  3.4869E+00  1.1189E-02
  4.3775E+01  2.0766E-18  3.4727E+00  1.0779E-02
  4.3881E+01  2.1288E-19  3.4587E+00  1.0421E-02
  4.3988E+01  1.6013E-18  3.4448E+00  1.0072E-02
  4.4095E+01 -2.2476E-18  3.4313E+00  9.7248E-03
  4.4202E+01 -1.9575E-18  3.4181E+00  9.4447E-03
  4.4308E+01  2.3150E-18  3.4050E+00  9.2599E-03
  4.4415E+01  3.1753E-18  3.3921E+00  9.0137E-03
  4.4522E+01 -1.0084E-18  3.3792E+00  8.4981E-03
  4.4628E+01 -2.0241E-18  3.3664E+00  7.7487E-03
  4.4735E+01 -1.8864E-18  3.3538E+00  6.8623E-03
  4.4842E+01  1.5718E-18  3.3413E+00  5.9456E-03
  4.4948E+01 -1.9217E-18  3.3289E+00  5.1154E-03
  4.5055E+01  1.0705E-18  3.3164E+00  4.4487E-03
  4.5162E+01  9.7440E-19  3.3040E+00  3.8847E-03
  4.5269E+01  6.3912E-19  3.2917E+00  3.3852E-03
