# CREATED BY GENE DIAGNOSTICS TOOL on Fri Feb 22 17:08:36 2019
# diag: nrgsummary, run(s): act, time window: 0-1506.8261(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt2_P/
# normalization: L_T,ions
#
#  t          G_tot       Q_tot       P_tot     
  7.7934E+01 -2.2374E-19  1.0228E+00  3.7382E-03
  7.8125E+01 -4.7010E-19  1.0190E+00  3.4210E-03
  7.8318E+01  9.5808E-19  1.0153E+00  3.0770E-03
  7.8512E+01 -3.4955E-20  1.0115E+00  2.7335E-03
  7.8706E+01 -3.8945E-20  1.0079E+00  2.4477E-03
  7.8899E+01  2.5765E-19  1.0043E+00  2.2110E-03
  7.9093E+01  6.1732E-19  1.0007E+00  2.0513E-03
  7.9286E+01  3.8660E-19  9.9730E-01  1.9498E-03
  7.9480E+01 -1.6024E-19  9.9395E-01  1.8374E-03
  7.9673E+01  1.2931E-19  9.9065E-01  1.7190E-03
  7.9867E+01  2.0812E-19  9.8740E-01  1.6125E-03
  8.0067E+01 -8.7932E-20  9.8403E-01  1.4805E-03
  8.0271E+01  3.0298E-19  9.8065E-01  1.3089E-03
  8.0474E+01 -4.4608E-20  9.7733E-01  1.1415E-03
  8.0677E+01  3.0603E-19  9.7400E-01  1.0335E-03
  8.0880E+01 -6.7460E-19  9.7070E-01  9.3545E-04
  8.1084E+01 -3.0950E-19  9.6742E-01  8.3203E-04
  8.1287E+01 -5.5217E-20  9.6422E-01  7.7040E-04
  8.1490E+01  5.7060E-19  9.6110E-01  8.2353E-04
  8.1693E+01  9.8805E-19  9.5805E-01  9.8652E-04
  8.1897E+01  7.2918E-19  9.5500E-01  1.1736E-03
  8.2100E+01 -4.5835E-19  9.5202E-01  1.3232E-03
  8.2303E+01 -3.4958E-19  9.4912E-01  1.3833E-03
  8.2506E+01 -3.6890E-19  9.4627E-01  1.3551E-03
  8.2710E+01  3.1252E-19  9.4345E-01  1.3208E-03
  8.2913E+01 -4.2530E-19  9.4058E-01  1.3104E-03
  8.3116E+01 -1.7294E-19  9.3770E-01  1.2922E-03
  8.3320E+01  1.1250E-19  9.3483E-01  1.2437E-03
  8.3523E+01  6.1903E-19  9.3190E-01  1.1674E-03
  8.3726E+01  4.0922E-19  9.2900E-01  1.1015E-03
  8.3929E+01  9.1552E-19  9.2607E-01  1.1018E-03
  8.4135E+01 -4.6960E-19  9.2310E-01  1.1846E-03
  8.4348E+01 -3.7820E-20  9.1990E-01  1.3451E-03
  8.4561E+01  3.9523E-19  9.1665E-01  1.5565E-03
  8.4775E+01  5.1800E-19  9.1333E-01  1.8101E-03
  8.4988E+01 -1.9958E-19  9.1000E-01  2.1132E-03
  8.5202E+01  2.0047E-19  9.0665E-01  2.4124E-03
  8.5415E+01 -4.5212E-19  9.0325E-01  2.6337E-03
  8.5629E+01  2.1449E-19  8.9982E-01  2.7905E-03
  8.5842E+01 -3.4478E-19  8.9638E-01  2.9037E-03
  8.6055E+01  3.3215E-19  8.9285E-01  2.9888E-03
  8.6269E+01 -1.3872E-20  8.8935E-01  3.0623E-03
  8.6482E+01 -2.2194E-19  8.8582E-01  3.1070E-03
  8.6696E+01  7.5747E-19  8.8230E-01  3.1020E-03
  8.6909E+01 -1.6248E-19  8.7878E-01  3.0253E-03
  8.7122E+01 -3.6390E-19  8.7525E-01  2.9125E-03
  8.7336E+01 -5.7193E-20  8.7173E-01  2.7972E-03
  8.7549E+01  5.1915E-19  8.6818E-01  2.6947E-03
  8.7763E+01  5.3220E-20  8.6467E-01  2.6053E-03
  8.7976E+01  4.0032E-19  8.6120E-01  2.5180E-03
  8.8190E+01 -5.6190E-19  8.5782E-01  2.4312E-03
  8.8403E+01 -4.8937E-19  8.5453E-01  2.3612E-03
  8.8616E+01  5.7875E-19  8.5125E-01  2.3150E-03
  8.8830E+01  7.9383E-19  8.4803E-01  2.2534E-03
  8.9043E+01 -2.5210E-19  8.4480E-01  2.1245E-03
  8.9257E+01 -5.0602E-19  8.4160E-01  1.9372E-03
  8.9470E+01 -4.7160E-19  8.3845E-01  1.7156E-03
  8.9684E+01  3.9295E-19  8.3533E-01  1.4864E-03
  8.9897E+01 -4.8043E-19  8.3223E-01  1.2789E-03
  9.0110E+01  2.6763E-19  8.2910E-01  1.1122E-03
  9.0324E+01  2.4360E-19  8.2600E-01  9.7117E-04
  9.0537E+01  1.5978E-19  8.2292E-01  8.4630E-04
  9.0757E+01 -4.6445E-19  8.1977E-01  7.4880E-04
  9.0981E+01 -2.0587E-19  8.1660E-01  6.8573E-04
  9.1205E+01 -5.4157E-19  8.1343E-01  6.8695E-04
  9.1429E+01  1.1039E-19  8.1025E-01  7.7173E-04
  9.1653E+01  5.7743E-19  8.0717E-01  9.1395E-04
  9.1878E+01  1.7060E-20  8.0423E-01  1.0852E-03
  9.2102E+01  8.5732E-19  8.0135E-01  1.2264E-03
  9.2326E+01 -1.9572E-19  7.9850E-01  1.3024E-03
  9.2550E+01  2.7380E-19  7.9570E-01  1.3008E-03
  9.2774E+01 -3.5985E-19  7.9293E-01  1.2267E-03
  9.3005E+01  2.9930E-19  7.9008E-01  1.0902E-03
  9.3240E+01 -3.5437E-20  7.8717E-01  9.5510E-04
  9.3475E+01  9.9722E-19  7.8427E-01  8.5510E-04
  9.3711E+01  8.9298E-20  7.8142E-01  7.9532E-04
  9.3946E+01 -8.3620E-19  7.7863E-01  7.8135E-04
  9.4181E+01  1.0411E-19  7.7583E-01  7.6980E-04
  9.4416E+01  2.2254E-20  7.7305E-01  7.2483E-04
  9.4652E+01  2.0370E-19  7.7035E-01  6.5047E-04
  9.4887E+01 -5.8707E-19  7.6772E-01  5.6810E-04
  9.5122E+01  1.0454E-19  7.6515E-01  5.2842E-04
  9.5358E+01 -8.7333E-20  7.6265E-01  5.1237E-04
  9.5593E+01 -5.3503E-20  7.6017E-01  4.7898E-04
  9.5828E+01 -3.2448E-19  7.5770E-01  4.2337E-04
