# CREATED BY GENE DIAGNOSTICS TOOL on Fri Feb 22 16:07:47 2019
# diag: nrgsummary, run(s): act, time window: 0-1606.3965(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt1_P/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  1.1960E+02  8.3921E-20  2.5267E-01  3.4936E-03
  1.1999E+02 -4.4477E-20  2.5173E-01  3.3232E-03
  1.2038E+02  9.9549E-20  2.5082E-01  3.1176E-03
  1.2077E+02  1.1560E-19  2.4993E-01  2.8846E-03
  1.2116E+02  3.1200E-20  2.4907E-01  2.6336E-03
  1.2155E+02 -2.6283E-20  2.4823E-01  2.3781E-03
  1.2194E+02  4.4746E-20  2.4744E-01  2.1381E-03
  1.2232E+02 -8.0994E-20  2.4669E-01  1.9250E-03
  1.2269E+02 -1.7208E-19  2.4601E-01  1.7430E-03
  1.2306E+02  1.0855E-19  2.4536E-01  1.5764E-03
  1.2343E+02  1.5326E-20  2.4472E-01  1.4219E-03
  1.2380E+02 -3.0350E-20  2.4409E-01  1.2815E-03
  1.2417E+02 -1.2468E-19  2.4348E-01  1.1620E-03
  1.2452E+02  1.3813E-19  2.4291E-01  1.0704E-03
  1.2487E+02  1.9499E-21  2.4235E-01  9.9840E-04
  1.2522E+02 -5.9947E-21  2.4180E-01  9.4127E-04
  1.2556E+02 -7.3385E-21  2.4128E-01  9.0197E-04
  1.2589E+02 -1.1639E-19  2.4080E-01  8.8023E-04
  1.2622E+02 -1.7035E-20  2.4033E-01  8.6443E-04
  1.2655E+02  3.2787E-20  2.3989E-01  8.3946E-04
  1.2689E+02 -1.1733E-20  2.3947E-01  8.0149E-04
  1.2722E+02 -9.8494E-22  2.3908E-01  7.5154E-04
