# CREATED BY GENE DIAGNOSTICS TOOL on Wed Feb 20 16:40:47 2019
# diag: nrgsummary, run(s): act, time window: 0-2000(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms036/ITGa_NL/omt1_P/
# normalization: L_ref=5.4832m
#
#  t          G_tot       Q_tot       P_tot     
  2.3488E+03  4.2996E-19  9.6107E-01 -2.3839E-03
  2.3573E+03  7.2282E-19  9.4165E-01 -5.4491E-03
  2.3657E+03  8.3515E-19  9.2048E-01 -2.2904E-03
  2.3742E+03 -2.5644E-19  9.2679E-01 -9.4614E-03
  2.3827E+03 -1.5542E-19  9.1737E-01 -6.6963E-03
  2.3911E+03  6.6366E-20  9.3254E-01 -3.2354E-03
  2.3996E+03 -2.3382E-19  9.4988E-01 -2.9933E-03
  2.4080E+03  6.1935E-20  9.4035E-01 -1.9800E-03
  2.4165E+03 -1.7541E-19  9.3968E-01 -5.0402E-03
  2.4250E+03  2.1675E-19  9.4054E-01 -9.0651E-03
  2.4334E+03 -4.0695E-19  9.3532E-01 -6.2652E-03
  2.4419E+03  2.7810E-19  9.3928E-01  5.8603E-04
  2.4503E+03  1.0273E-19  9.3987E-01 -3.6831E-03
  2.4588E+03 -6.9942E-20  9.4105E-01 -4.5041E-03
  2.4672E+03  1.7887E-20  9.4907E-01 -2.7082E-03
  2.4757E+03  2.9861E-20  9.5502E-01  5.9060E-03
  2.4842E+03  8.8802E-19  9.6495E-01  7.3186E-03
  2.4926E+03  9.0080E-20  9.7905E-01  7.6633E-03
  2.5011E+03  3.0928E-19  9.9516E-01  1.3625E-02
  2.5095E+03  6.9313E-19  9.9534E-01  1.2067E-02
  2.5180E+03  6.5438E-19  9.9355E-01  6.6213E-03
  2.5264E+03  3.3144E-19  9.9999E-01  5.5585E-03
  2.5349E+03 -5.9325E-19  9.9362E-01  2.9044E-03
  2.5434E+03  1.2097E-19  9.9561E-01  4.1486E-03
  2.5518E+03 -4.7751E-19  9.7638E-01  1.1317E-02
  2.5603E+03  3.8189E-20  9.8576E-01  1.4161E-02
  2.5687E+03  1.1041E-19  9.8069E-01  3.9953E-03
  2.5772E+03 -1.9919E-19  9.6365E-01  3.5404E-03
  2.5857E+03  2.9428E-19  9.5127E-01  2.8081E-03
  2.5941E+03 -4.1249E-19  9.3545E-01 -4.1772E-03
  2.6026E+03 -4.1309E-20  9.2991E-01  3.6915E-03
  2.6110E+03 -4.5792E-19  8.9709E-01  3.9424E-03
  2.6195E+03  1.5603E-19  8.7915E-01  7.3519E-03
  2.6279E+03  2.7299E-19  8.6970E-01  3.1876E-03
  2.6364E+03 -2.2424E-19  8.7001E-01  2.2007E-04
  2.6449E+03  5.9085E-19  8.8971E-01  6.7082E-03
